,Gair,lemma,tag,pymusas,synset,lemma.1,tag.1,pymusas_1
1774,cyntaf,un,Rhi,"['N4', 'P1@']",olaf,olaf,Ans,"['T2++', 'T1.3']"
1777,cyntaf,un,Rhi,"['N4', 'P1@']",pedwerydd,pedwar,Rhi,['N4']
1778,cyntaf,un,Rhi,"['N4', 'P1@']",pedwerdydd,pedwerdydd,unk,['Z99']
1779,cyntaf,un,Rhi,"['N4', 'P1@']",trydydd,tri,Rhi,"['N4', 'N5', 'N1']"
1784,gwahanol,gwahanol,Ans,['A6.1-'],fathau,bath,E,['H5/B4']
1787,gwahanol,gwahanol,Ans,['A6.1-'],gwhanol,gwhanol,unk,['Z99']
1788,gwahanol,gwahanol,Ans,['A6.1-'],amrywiol,amrywiol,Ans,['A6.3+']
1789,gwahanol,gwahanol,Ans,['A6.1-'],arwahanol,arwahanol,Ans,"['A6.1-', 'A11.2+', 'A4.2+']"
1790,ifanc,ifanc,Ans,['T3-'],ifainc,ifainc,Ans,['T3-']
1791,ifanc,ifanc,Ans,['T3-'],harddegau,arddegau,E,"['T3-', 'N1', 'T3-/S2mf']"
1792,ifanc,ifanc,Ans,['T3-'],talentog,talentog,Ans,['X9.1+']
1794,ifanc,ifanc,Ans,['T3-'],phobl,pobl,E,['S2']
1795,ifanc,ifanc,Ans,['T3-'],dalentog,talentog,Ans,['X9.1+']
1797,ifanc,ifanc,Ans,['T3-'],thalentog,talentog,Ans,['X9.1+']
1798,ifanc,ifanc,Ans,['T3-'],phlant,plentyn,E,"['S2mf/T3-', 'S4mf']"
1799,ifanc,ifanc,Ans,['T3-'],blant,plentyn,E,"['S2mf/T3-', 'S4mf']"
1801,pwysig,pwysig,Ans,['A11.1+'],arwyddocaol,arwyddocaol,Ans,"['A11.1+', 'N5+']"
1802,pwysig,pwysig,Ans,['A11.1+'],hollbwysig,hollbwysig,Ans,['Z99']
1804,pwysig,pwysig,Ans,['A11.1+'],pwysicaf,pwysicaf,Ans,['Z99']
1806,pwysig,pwysig,Ans,['A11.1+'],gwerthfawr,gwerthfawr,Ans,['I1.3+/A9+']
1807,pwysig,pwysig,Ans,['A11.1+'],pwysica,pwysicaf,Ans,['Z99']
1808,pwysig,pwysig,Ans,['A11.1+'],pwysica,pwysicaf,Ans,['Z99']
1809,pwysig,pwysig,Ans,['A11.1+'],allweddol,allweddol,Ans,['A1.1.1']
1813,llawn,llawn,Ans,['N5.1+'],llawnion,llawnion,unk,['Z99']
1815,llawn,llawn,Ans,['N5.1+'],llawnaf,llawnaf,Ans,['Z99']
1816,llawn,llawn,Ans,['N5.1+'],ilawn,ilawn,unk,['Z99']
1817,llawn,llawn,Ans,['N5.1+'],cyflawn,cyflawn,Ans,"['T2-', 'Q1.2']"
1819,llawn,llawn,Ans,['N5.1+'],cyffro,cyffro | cyffroi | cyffroi,E | B | B,['X5.2+']
1821,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",arbenni,arbenni,unk,['Z99']
1822,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",neilltuol,neilltuol,Ans,['A4.2+']
1825,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",eithriadol,eithriadol,Ans,['A6.2-']
1826,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",arbennigedd,arbennigedd,unk,['Z99']
1827,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",eithriadol,eithriadol,Ans,['A6.2-']
1828,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",arbennigol,arbennigol,unk,['Z99']
1829,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",rbennig,rbennig,unk,['Z99']
1830,prif,prif,unk,['S7.1+/S2mf'],brif,brif,unk,['Z99']
1831,prif,prif,unk,['S7.1+/S2mf'],phrif,phrif,unk,['Z99']
1832,prif,prif,unk,['S7.1+/S2mf'],weithredwr,gweithredwr,E,"['I2.1/S2mf', 'G1.1c', 'S7.1+/S5+c']"
1833,prif,prif,unk,['S7.1+/S2mf'],prifweithredwr,prifweithredwr,unk,['Z99']
1834,prif,prif,unk,['S7.1+/S2mf'],cynbrif,cynbrif,unk,['Z99']
1835,prif,prif,unk,['S7.1+/S2mf'],gweithredwr,gweithredwr,E,"['I2.1/S2mf', 'G1.1c', 'S7.1+/S5+c']"
1836,prif,prif,unk,['S7.1+/S2mf'],weinidog,gweinidog,E,"['G1.1/S2mf', 'S9/S2mf']"
1837,prif,prif,unk,['S7.1+/S2mf'],gweithredwraig,gweithredwraig,E,"['I2.1/S2mf', 'G1.1c', 'S7.1+/S5+c']"
1838,prif,prif,unk,['S7.1+/S2mf'],weithredwraig,gweithredwraig,E,"['I2.1/S2mf', 'G1.1c', 'S7.1+/S5+c']"
1839,prif,prif,unk,['S7.1+/S2mf'],gweithredol,gweithredol,Ans,['A1.1.1']
1840,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",awdurdodau,awdurdod,E,"['G1.1', 'S7.1+', 'S7.4+', 'X2.2+']"
1841,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",lleo,lleo,unk,['Z99']
1842,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",chenedlaethol,cenedlaethol,Ans,['M7/S2mf']
1844,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",hawdurdodau,awdurdod,E,"['G1.1c', 'S7.1+', 'S7.4+', 'X2.2+']"
1846,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",awdurdol,awdurdol,unk,['Z99']
1847,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",awdurodau,awdurodau,unk,['Z99']
1848,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",cymunedol,cymunedol,Ans,['S5+c']
1849,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",rhanbarthol,rhanbarthol,Ans,['M7']
1850,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaetho,cenedlaetho,unk,['Z99']
1851,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaetholi,cenedlaetholi | cenedlaetholi,B | B,['G1.1']
1852,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaetholwyd,cenedlaetholi,B,['G1.1']
1855,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlathol,cenedlathol,unk,['Z99']
1857,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaeth,cenedlaeth,unk,['Z99']
1858,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaetholaidd,cenedlaetholaidd,unk,['Z99']
1859,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cendlaethol,cendlaethol,unk,['Z99']
1860,iawn,iawn,Adf,['A13.3'],go,go,Adf,"['Z4', 'E2++']"
1861,iawn,iawn,Adf,['A13.3'],hynod,hynod,Ans,['A6.2-']
1862,iawn,iawn,Adf,['A13.3'],rhy,rhoi,B,"['A9-', 'A1.1.1']"
1863,iawn,iawn,Adf,['A13.3'],mor,mor,Adf,"['Z5', 'A13.3']"
1864,iawn,iawn,Adf,['A13.3'],eitha,eithaf,Adf,"['A13.4', 'G2.2+']"
1865,iawn,iawn,Adf,['A13.3'],weddol,gweddol,Ans,"['A13.4', 'G2.2+']"
1866,iawn,iawn,Adf,['A13.3'],eithaf,eithaf | eithaf,Adf | Ans,"['A13.4', 'G2.2+']"
1867,iawn,iawn,Adf,['A13.3'],eithriadol,eithriadol,Ans,['A6.2-']
1868,iawn,iawn,Adf,['A13.3'],ddigon,ddigon,unk,['Z99']
1869,iawn,iawn,Adf,['A13.3'],reit,reit,Adf,"['A13.5', 'A13.6', 'A13.2']"
1870,iawn,iawn,Adf,['A13.3'],go,go,Adf,"['Z4', 'E2++']"
1871,iawn,iawn,Adf,['A13.3'],hynod,hynod,Ans,['A6.2-']
1872,iawn,iawn,Adf,['A13.3'],rhy,rhoi,B,"['A9-', 'A1.1.1']"
1873,iawn,iawn,Adf,['A13.3'],mor,mor,Adf,"['Z5', 'A13.3']"
1874,iawn,iawn,Adf,['A13.3'],eitha,eithaf,Adf,"['A13.4', 'G2.2+']"
1875,iawn,iawn,Adf,['A13.3'],weddol,gweddol,Ans,"['A13.4', 'G2.2+']"
1876,iawn,iawn,Adf,['A13.3'],eithaf,eithaf | eithaf,Adf | Ans,"['A13.4', 'G2.2+']"
1877,iawn,iawn,Adf,['A13.3'],eithriadol,eithriadol,Ans,['A6.2-']
1878,iawn,iawn,Adf,['A13.3'],ddigon,ddigon,unk,['Z99']
1879,iawn,iawn,Adf,['A13.3'],reit,reit,Adf,"['A13.5', 'A13.6', 'A13.2']"
1880,iawn,iawn,Adf,['A13.3'],go,go,Adf,"['Z4', 'E2++']"
1881,iawn,iawn,Adf,['A13.3'],hynod,hynod,Ans,['A6.2-']
1882,iawn,iawn,Adf,['A13.3'],rhy,rhoi,B,"['A9-', 'A1.1.1']"
1883,iawn,iawn,Adf,['A13.3'],mor,mor,Adf,"['Z5', 'A13.3']"
1884,iawn,iawn,Adf,['A13.3'],eitha,eithaf,Adf,"['A13.4', 'G2.2+']"
1885,iawn,iawn,Adf,['A13.3'],weddol,gweddol,Ans,"['A13.4', 'G2.2+']"
1886,iawn,iawn,Adf,['A13.3'],eithaf,eithaf | eithaf,Adf | Ans,"['A13.4', 'G2.2+']"
1887,iawn,iawn,Adf,['A13.3'],eithriadol,eithriadol,Ans,['A6.2-']
1888,iawn,iawn,Adf,['A13.3'],ddigon,ddigon,unk,['Z99']
1889,iawn,iawn,Adf,['A13.3'],reit,reit,Adf,"['A13.5', 'A13.6', 'A13.2']"
1890,siŵr,siŵr,Ans,['Z4'],siwr,siwr,Ans,['Z4']
1891,siŵr,siŵr,Ans,['Z4'],sicr,sicr,Ans,"['A4.2+', 'A7+']"
1892,siŵr,siŵr,Ans,['Z4'],ffyddiog,ffyddiog,unk,['Z99']
1893,siŵr,siŵr,Ans,['Z4'],credu,credu,B,"['X2.1', 'S9%']"
1894,siŵr,siŵr,Ans,['Z4'],gobeithio,gobeithio,B,"['X2.6+', 'E4.1+', 'X9.2+', 'A5.1+']"
1895,siŵr,siŵr,Ans,['Z4'],gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']"
1896,siŵr,siŵr,Ans,['Z4'],gwbod,gwybod,B,"['X2.2+', 'S3.2/B1%']"
1897,siŵr,siŵr,Ans,['Z4'],sylweddoli,sylweddoli,B,"['X2.5+', 'X9.2+']"
1898,siŵr,siŵr,Ans,['Z4'],amau,amau,E,"['X2.1/A5.1-', 'A7', 'N5---']"
1899,siŵr,siŵr,Ans,['Z4'],siþr,siþr,unk,['Z99']
1901,diweddar,diweddar,Ans,['T3-'],lledddiweddar,lledddiweddar,unk,['Z99']
1902,diweddar,diweddar,Ans,['T3-'],cofnodion,cofnod,E,"['Q1.2', 'K3', 'T1.1.1', 'N5+']"
1904,diweddar,diweddar,Ans,['T3-'],diweddara,diweddaru | diweddaru,B | B,['T1.1.2']
1906,diweddar,diweddar,Ans,['T3-'],cyson,cyson,Ans,"['A2.1-', 'N2']"
1907,diweddar,diweddar,Ans,['T3-'],diweddara,diweddaru | diweddaru,B | B,['T1.1.2']
1908,diweddar,diweddar,Ans,['T3-'],hynodion,hynodion,unk,['Z99']
1909,diweddar,diweddar,Ans,['T3-'],gofalus,gofalus,Ans,"['A1.3+', 'E6-']"
1910,tebyg,tebyg,Ans,['A6.1+'],cyffelyb,cyffelyb,Ans,['A6.1+']
1911,tebyg,tebyg,Ans,['A6.1+'],anghyffelyb,anghyffelyb,unk,['Z99']
1912,tebyg,tebyg,Ans,['A6.1+'],tebygu,tebygu,B,['A6.1+']
1914,tebyg,tebyg,Ans,['A6.1+'],wahanol,gwahanol,Ans,['A6.1-']
1915,tebyg,tebyg,Ans,['A6.1+'],gwahanol,gwahanol,Ans,['A6.1-']
1916,tebyg,tebyg,Ans,['A6.1+'],fath,bath | math,E | E,['Z99']
1917,tebyg,tebyg,Ans,['A6.1+'],cyffelybaf,cyffelybu,B,"['A6.1', 'A5.1', 'Q3']"
1918,tebyg,tebyg,Ans,['A6.1+'],penodol,penodol,Ans,['A4.2+']
1919,tebyg,tebyg,Ans,['A6.1+'],efelychu,efelychu,B,['A6.1+']
1920,unig,unig,Ans,['S5-'],ychwaith,ychwaith,Adf,['Z5']
1922,unig,unig,Ans,['S5-'],arall,arall,Ans,['A6.1-/Z8']
1923,unig,unig,Ans,['S5-'],eithriad,eithriad,E,['A6.1-']
1924,unig,unig,Ans,['S5-'],ail,dau,Rhi,['S8+']
1925,unig,unig,Ans,['S5-'],union,union,Ans,['A9+']
1926,unig,unig,Ans,['S5-'],gyntaf,un,Rhi,['Z8']
1927,unig,unig,Ans,['S5-'],cyntaf,un,Rhi,"['N4', 'P1@']"
1928,unig,unig,Ans,['S5-'],hytrach,hytrach,Adf,"['Z4', 'E2++']"
1929,unig,unig,Ans,['S5-'],dyna,dyna,Adf,['Z99']
1930,amlwg,amlwg,Ans,['A11.2+'],sicr,sicr,Ans,"['A4.2+', 'A7+']"
1931,amlwg,amlwg,Ans,['A11.2+'],eglur,eglur,Ans,"['M2', 'A7+', 'A10+', 'I1.1', 'B4', 'O4.1']"
1932,amlwg,amlwg,Ans,['A11.2+'],glir,clir,Ans,"['M2', 'A7+', 'A10+', 'I1.1', 'B4', 'O4.1']"
1933,amlwg,amlwg,Ans,['A11.2+'],debyg,tebyg,Ans,['A6.1+']
1934,amlwg,amlwg,Ans,['A11.2+'],cydnabyddus,cydnabyddus,unk,['Z99']
1935,amlwg,amlwg,Ans,['A11.2+'],bwysleisiol,bwysleisiol,unk,['Z99']
1936,amlwg,amlwg,Ans,['A11.2+'],anamlwg,anamlwg,unk,['Z99']
1937,amlwg,amlwg,Ans,['A11.2+'],arwyddocaol,arwyddocaol,Ans,"['A11.1+', 'N5+']"
1939,amlwg,amlwg,Ans,['A11.2+'],sylweddoli,sylweddoli | sylweddoli,B | B,"['X2.5+', 'X9.2+']"
1940,hir,hir,Ans,['X7+'],byr,byr,Ans,['O3']
1941,hir,hir,Ans,['X7+'],dymor,tymor,E,['F1']
1942,hir,hir,Ans,['X7+'],hirfaith,hirfaith,Ans,['Z99']
1944,hir,hir,Ans,['X7+'],ddisgwyliedig,disgwyliedig,Ans,['X2.6+']
1945,hir,hir,Ans,['X7+'],tymor,tymor,E,['F1']
1946,hir,hir,Ans,['X7+'],gyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']"
1948,hir,hir,Ans,['X7+'],fyr,byr,Ans,['O3']
1949,hir,hir,Ans,['X7+'],maith,maith,Ans,"['N5+', 'N3.6+']"
1950,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']"
1951,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",diddrwg,diddrwg,unk,['Z99']
1952,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",hyll,hyll,Ans,['O4.2-']
1954,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",gwael,gwael,Ans,['A5.1-']
1955,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",ddiddrwg,ddiddrwg,unk,['Z99']
1957,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",drygioni,drygioni,E,"['G2.1-', 'G2.2-']"
1958,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",ysbrydion,ysbryd,E,"['S9', 'O1.2', 'F2', 'X5.2+', 'E4.1+', 'S6+', 'E1', 'X7+']"
1959,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",drygionus,drygionus,unk,['Z99']
1960,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']"
1961,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",diddrwg,diddrwg,unk,['Z99']
1962,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",hyll,hyll,Ans,['O4.2-']
1964,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",gwael,gwael,Ans,['A5.1-']
1965,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",ddiddrwg,ddiddrwg,unk,['Z99']
1967,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",drygioni,drygioni,E,"['G2.1-', 'G2.2-']"
1968,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",ysbrydion,ysbryd,E,"['S9', 'O1.2', 'F2', 'X5.2+', 'E4.1+', 'S6+', 'E1', 'X7+']"
1969,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",drygionus,drygionus,unk,['Z99']
1970,parod,parod,Ans,['A1.1.1'],arod,arod,unk,['Z99']
1973,parod,parod,Ans,['A1.1.1'],parodrwydd,parodrwydd,E,"['X7+', 'X5.2+', 'S8+']"
1974,parod,parod,Ans,['A1.1.1'],derbynebau,derbynneb,E,"['Q1.2/I1', 'I1.1', 'A9+']"
1975,parod,parod,Ans,['A1.1.1'],dderbynebau,derbynneb,E,"['Q1.2/I1', 'I1.1', 'A9+']"
1976,parod,parod,Ans,['A1.1.1'],phrydau,pryd,E,"['X7+/T1', 'N3.1/T1']"
1977,parod,parod,Ans,['A1.1.1'],bodlon,bodlon,Ans,['E4.2+']
1978,parod,parod,Ans,['A1.1.1'],tueddol,tueddol,Ans,['A2.2/E2++']
1979,parod,parod,Ans,['A1.1.1'],amharod,amharod,Ans,"['O4.1', 'X2.6-', 'X7-']"
1980,anodd,anodd,Ans,['A12-'],hawdd,hawdd,Ans,['A12+']
1982,anodd,anodd,Ans,['A12-'],anos,anos,Ans,['Z99']
1983,anodd,anodd,Ans,['A12-'],heriol,heriol,Ans,"['A12-', 'A6.1-', 'S7.3+']"
1984,anodd,anodd,Ans,['A12-'],anodda,anoddaf,Ans,['Z99']
1985,anodd,anodd,Ans,['A12-'],amhosib,amhosib,Ans,"['A7-', 'A12-']"
1986,anodd,anodd,Ans,['A12-'],amhosibl,amhosibl,Ans,"['A7-', 'A12-']"
1987,anodd,anodd,Ans,['A12-'],anodda,anoddaf,Ans,['Z99']
1988,anodd,anodd,Ans,['A12-'],haws,hawdd,Ans,['A12++']
1990,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",aneglurder,aneglurder,unk,['Z99']
1991,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",ddryslyd,dryslyd,Ans,['X2.5-']
1992,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",anghyson,anghyson,Ans,['A6.1-']
1993,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",eglur,eglur,Ans,"['M2', 'A7+', 'A10+', 'I1.1', 'B4', 'O4.1']"
1994,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",anegni,anegni,unk,['Z99']
1995,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",amwys,amwys,Ans,"['Q3', 'A7-']"
1996,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",annelwig,annelwig,unk,['Z99']
1997,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",niwlog,niwlog,unk,['Z99']
1998,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",dryslyd,dryslyd,Ans,['X2.5-']
1999,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",gymysglyd,cymysglyd,Ans,"['O4.2-', 'X2.5-']"
2000,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwetha,diwetha,Ans,"['T2++', 'T1.3']"
2001,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwetha,diwetha,Ans,"['T2++', 'T1.3']"
2002,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwethar,diwethar,unk,['Z99']
2004,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwetha,diwetha,Ans,"['T2++', 'T1.3']"
2005,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",ddwethaf,ddwethaf,unk,['Z99']
2006,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",ddiwetha,diwetha,Ans,"['T2++', 'T1.3']"
2007,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",dwethaf,dwethaf,unk,['Z99']
2008,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",nesaf,agos,Ans,['N4']
2009,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",ddiwetha,diwetha,Ans,"['T2++', 'T1.3']"
2011,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],lleied,bach,Ans,['N3.2-']
2012,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],cynifer,cynifer,Ans,['Z99']
2013,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],ogymaint,ogymaint,unk,['Z99']
2015,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],cynlleied,cynlleied,unk,['Z99']
2016,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],llawer,llawer,unk,['N5+']
2017,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],leied,bach,Ans,['N3.2-']
2018,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],gynifer,cynifer,Ans,['Z99']
2019,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],gormod,gormod,unk,['Z99']
2020,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredino,cyffredino,unk,['Z99']
2023,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredinolrwydd,cyffredinolrwydd,unk,['Z99']
2024,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredinnol,cyffredinnol,unk,['Z99']
2026,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffred,cyffred,unk,['Z99']
2027,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredinoliad,cyffredinoliad,E,['A4.2-']
2028,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredinolion,cyffredinolion,unk,['Z99']
2029,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredin,cyffredin,Ans,['M7']
2030,gwych,gwych,Ans,['A5.1++'],rhagorol,rhagorol,Ans,['A5.1+++']
2031,gwych,gwych,Ans,['A5.1++'],ardderchog,ardderchog,Ans,['A5.1+++']
2033,gwych,gwych,Ans,['A5.1++'],ffantastig,ffantastig,Ans,"['A5.1+', 'N5++', 'A6.2-', 'A5.2-']"
2035,gwych,gwych,Ans,['A5.1++'],anhygoel,anhygoel,Ans,"['A6.2-', 'A5.1+', 'A5.2-']"
2036,gwych,gwych,Ans,['A5.1++'],da,da,Ans,"['A5.1+', 'G2.2+', 'O4.2+']"
2037,gwych,gwych,Ans,['A5.1++'],rhagorol,rhagorol,Ans,['A5.1+++']
2038,gwych,gwych,Ans,['A5.1++'],cyffrous,cyffrous,Ans,['X5.2+']
2039,gwych,gwych,Ans,['A5.1++'],gwychion,gwychion,unk,['Z99']
2041,olaf,olaf,Ans,"['T2++', 'T1.3']",cyntaf,un,Rhi,"['N4', 'P1@']"
2043,olaf,olaf,Ans,"['T2++', 'T1.3']",gyntaf,un,Rhi,['Z8']
2044,olaf,olaf,Ans,"['T2++', 'T1.3']",agoriadol,agoriadol,Ans,"['A1.1.1', 'T2+']"
2046,olaf,olaf,Ans,"['T2++', 'T1.3']",pumed,pump,Rhi,['N1']
2047,olaf,olaf,Ans,"['T2++', 'T1.3']",seithfed,saith,Rhi,['N1']
2048,olaf,olaf,Ans,"['T2++', 'T1.3']",gynta,un,Rhi,['Z8']
2049,olaf,olaf,Ans,"['T2++', 'T1.3']",cynta,un,Rhi,"['N4', 'P1@']"
2050,cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",cymdeithasoli,cymdeithasoli,unk,['Z99']
2051,cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",cymdeithaso,cymdeithasu,B,"['A6.1+/X2.1', 'S3.1']"
2053,cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",cymdethasol,cymdethasol,unk,['Z99']
2056,cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",economaiddgymdeithasol,economaiddgymdeithasol,unk,['Z99']
2057,cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",seicogymdeithasol,seicogymdeithasol,unk,['Z99']
2058,cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",anghymdeithasol,anghymdeithasol,unk,['Z99']
2061,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",dwyrain,dwyrain,E,['M6']
2062,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",cefnforoedd,cefnforoedd,unk,['Z99']
2063,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",gorffennol,gorffennol,E,['M6']
2064,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",gwareiddianol,gwareiddianol,unk,['Z99']
2065,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",pellen,pellen,unk,['Z99']
2066,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",gefnforoedd,gefnforoedd,unk,['Z99']
2067,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",palaearctig,palaearctig,unk,['Z99']
2068,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",canol,canol,E,"['M6', 'N5', 'N4', 'T1.2']"
2069,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",culforoedd,culforoedd,unk,['Z99']
2070,aml,aml,Ans,['M1/N6+'],fynych,mynych,Ans,['M1/N6+']
2071,aml,aml,Ans,['M1/N6+'],rheolaidd,rheolaidd,Ans,"['N6+/S2mf', 'G3/S2mf']"
2072,aml,aml,Ans,['M1/N6+'],anaml,anaml,Ans,['N6-']
2073,aml,aml,Ans,['M1/N6+'],achlysurol,achlysurol,Ans,['N6-']
2074,aml,aml,Ans,['M1/N6+'],weithiau,weithiau,Adf,['N6']
2075,aml,aml,Ans,['M1/N6+'],anfynych,anfynych,unk,['Z99']
2076,aml,aml,Ans,['M1/N6+'],anffodus,anffodus,Ans,['A1.4-/S2mf']
2078,aml,aml,Ans,['M1/N6+'],arfer,arfer,B,"['A1.5.1', 'S7.1+']"
2079,aml,aml,Ans,['M1/N6+'],sicr,sicr,Ans,"['A4.2+', 'A7+']"
2080,posib,posib,Ans,['A7+'],posibl,posibl,Ans,['A7+']
2082,posib,posib,Ans,['A7+'],posibilrwydd,posibilrwydd,E,['A7+']
2083,posib,posib,Ans,['A7+'],posibiliad,posibiliad,E,['A7+']
2084,posib,posib,Ans,['A7+'],posibliadau,posibliadau,unk,['Z99']
2085,posib,posib,Ans,['A7+'],dichonol,dichonol,unk,['Z99']
2086,posib,posib,Ans,['A7+'],bosibl,posibl,Ans,['A7+']
2087,posib,posib,Ans,['A7+'],posio,posio,B,['Z99']
