,Gair,lemma,tag,pymusas,synset,lemma.1,tag.1,pymusas_1
1785,gwahanol,gwahanol,Ans,['A6.1-'],gwahanolEr,gwahanolEr,unk,['Z99']
1786,gwahanol,gwahanol,Ans,['A6.1-'],mewn,mewn,Ar,['Z5']
1789,gwahanol,gwahanol,Ans,['A6.1-'],amrywiol,amrywiol,Ans,['A6.3+']
1790,ifanc,ifanc,Ans,['T3-'],pobl,pobl,E,['S2']
1791,ifanc,ifanc,Ans,['T3-'],phobl,pobl,E,['S2']
1792,ifanc,ifanc,Ans,['T3-'],blant,plentyn,E,"['S2mf/T3-', 'S4mf']"
1793,ifanc,ifanc,Ans,['T3-'],bobl,pobl,E,['S2']
1794,ifanc,ifanc,Ans,['T3-'],ifainc,ifainc,Ans,['T3-']
1795,ifanc,ifanc,Ans,['T3-'],Corleone,Corleone,E,['Z99']
1796,ifanc,ifanc,Ans,['T3-'],thalentog,talentog,Ans,['X9.1+']
1797,ifanc,ifanc,Ans,['T3-'],gofalgar,gofalgar,unk,['Z99']
1798,ifanc,ifanc,Ans,['T3-'],Kintaro,Kintaro,E,['Z99']
1799,ifanc,ifanc,Ans,['T3-'],Madalina,Madalina,E,['Z99']
1800,pwysig,pwysig,Ans,['A11.1+'],pwysigiawn,pwysigiawn,unk,['Z99']
1802,pwysig,pwysig,Ans,['A11.1+'],pwysigyn,pwysigyn,unk,['Z99']
1803,pwysig,pwysig,Ans,['A11.1+'],arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']"
1804,pwysig,pwysig,Ans,['A11.1+'],pwysicaf,pwysicaf,Ans,['Z99']
1805,pwysig,pwysig,Ans,['A11.1+'],rhyngeglwysig,rhyngeglwysig,unk,['Z99']
1806,pwysig,pwysig,Ans,['A11.1+'],mawr,mawr,Ans,['N3.2+']
1807,pwysig,pwysig,Ans,['A11.1+'],hollbwysig,hollbwysig,Ans,['Z99']
1808,pwysig,pwysig,Ans,['A11.1+'],hanesyddol,hanesyddol,Ans,"['T1.1.1', 'T3+']"
1809,pwysig,pwysig,Ans,['A11.1+'],amhwysig,amhwysig,unk,['Z99']
1810,llawn,llawn,Ans,['N5.1+'],gwaedllawn,gwaedllawn,unk,['Z99']
1811,llawn,llawn,Ans,['N5.1+'],eithriedig,eithriedig,Ans,['Z99']
1812,llawn,llawn,Ans,['N5.1+'],penllawn,penllawn,unk,['Z99']
1813,llawn,llawn,Ans,['N5.1+'],amser,amser,E,"['X7+/T1', 'N3.1/T1']"
1814,llawn,llawn,Ans,['N5.1+'],hydllawn,hydllawn,unk,['Z99']
1815,llawn,llawn,Ans,['N5.1+'],direidi,direidi,unk,['Z99']
1816,llawn,llawn,Ans,['N5.1+'],riwallawn,riwallawn,unk,['Z99']
1817,llawn,llawn,Ans,['N5.1+'],cyffro,cyffro | cyffroi | cyffroi,E | B | B,['X5.2+']
1818,llawn,llawn,Ans,['N5.1+'],Atalnod,atalnod,E,['Q3']
1819,llawn,llawn,Ans,['N5.1+'],lliwgardd,lliwgardd,unk,['Z99']
1820,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",mewn,mewn,Ar,['Z5']
1821,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",copaon,copa,E,"['W3', 'N5.1+', 'S1.1.3+']"
1822,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",saflebenodol,saflebenodol,unk,['Z99']
1823,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",hynodol,hynodol,unk,['Z99']
1824,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",Dosberthir,dosbarthu,B,"['A9-', 'I2.2', 'M2/N3.6']"
1825,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",pwysig,pwysig,Ans,['A11.1+']
1826,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",pwncbenodol,pwncbenodol,unk,['Z99']
1827,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",gorffwysol,gorffwysol,unk,['Z99']
1828,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",rhestri,rhestru,B,"['Q1.2', 'N4', 'M4']"
1829,arbennig,arbennig,Ans,"['A4.2+', 'G2.1/S2mf']",mangreoedd,mangreoedd,unk,['Z99']
1830,prif,prif,unk,['S7.1+/S2mf'],brif,brif,unk,['Z99']
1831,prif,prif,unk,['S7.1+/S2mf'],13699,13699,Gw,['Z99']
1832,prif,prif,unk,['S7.1+/S2mf'],1821,1821,Gw,['Z99']
1833,prif,prif,unk,['S7.1+/S2mf'],7287,7287,Gw,['Z99']
1834,prif,prif,unk,['S7.1+/S2mf'],6304,6304,Gw,['Z99']
1835,prif,prif,unk,['S7.1+/S2mf'],1878,1878,Gw,['Z99']
1836,prif,prif,unk,['S7.1+/S2mf'],Prif,Prif,E,['S7.1+/S2mf']
1837,prif,prif,unk,['S7.1+/S2mf'],1783,1783,Gw,['Z99']
1838,prif,prif,unk,['S7.1+/S2mf'],Ymhlith,ymhlith,Ar,['Z5']
1839,prif,prif,unk,['S7.1+/S2mf'],2186,2186,Gw,['Z99']
1841,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",chenedlaethol,cenedlaethol,Ans,['M7/S2mf']
1842,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",cymunedol,cymunedol,Ans,['S5+c']
1843,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",cenedlaethol,cenedlaethol,Ans,['M7/S2mf']
1844,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",Tsieenëg,Tsieenëg,E,['Z99']
1845,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",awdurdodau,awdurdod,E,"['G1.1', 'S7.1+', 'S7.4+', 'X2.2+']"
1846,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",chynghorau,cyngor,E,"['G1.1c', 'S7.1+/S5+c']"
1847,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",Cymreig,Cymreig,Ans,"['Z2', 'Z2/Q3']"
1848,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",ardal,ardal,E,"['M7', 'B1']"
1849,lleol,lleol,Ans,"['H3/S2mf', 'F2/H1c']",cynghorau,cyngor,E,"['G1.1c', 'S7.1+/S5+c']"
1850,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaetho,cenedlaetho,unk,['Z99']
1851,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaetholYn,cenedlaetholYn,unk,['Z99']
1852,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaetholFfindi,cenedlaetholFfindi,unk,['Z99']
1853,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],tîmcenedlaethol,tîmcenedlaethol,unk,['Z99']
1854,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaetholRoedd,cenedlaetholRoedd,unk,['Z99']
1855,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaethaol,cenedlaethaol,unk,['Z99']
1856,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaetholMae,cenedlaetholMae,unk,['Z99']
1857,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],cenedlaetholga,cenedlaetholga,unk,['Z99']
1859,cenedlaethol,cenedlaethol,Ans,['M7/S2mf'],Anthemau,Anthemau,E,['Z99']
1860,iawn,iawn,Adf,['A13.3'],iawnAc,iawnAc,unk,['Z99']
1861,iawn,iawn,Adf,['A13.3'],iawnO,iawnO,unk,['Z99']
1862,iawn,iawn,Adf,['A13.3'],iawnDwi,iawnDwi,unk,['Z99']
1863,iawn,iawn,Adf,['A13.3'],iawnA,iawnA,unk,['Z99']
1864,iawn,iawn,Adf,['A13.3'],iawnDydw,iawnDydw,unk,['Z99']
1865,iawn,iawn,Adf,['A13.3'],iawnOnd,iawnOnd,unk,['Z99']
1866,iawn,iawn,Adf,['A13.3'],iawnYr,iawnYr,unk,['Z99']
1867,iawn,iawn,Adf,['A13.3'],iawnEr,iawnEr,unk,['Z99']
1868,iawn,iawn,Adf,['A13.3'],iawnAr,iawnAr,unk,['Z99']
1869,iawn,iawn,Adf,['A13.3'],iawnMi,iawnMi,unk,['Z99']
1870,iawn,iawn,Adf,['A13.3'],iawnAc,iawnAc,unk,['Z99']
1871,iawn,iawn,Adf,['A13.3'],iawnO,iawnO,unk,['Z99']
1872,iawn,iawn,Adf,['A13.3'],iawnDwi,iawnDwi,unk,['Z99']
1873,iawn,iawn,Adf,['A13.3'],iawnA,iawnA,unk,['Z99']
1874,iawn,iawn,Adf,['A13.3'],iawnDydw,iawnDydw,unk,['Z99']
1875,iawn,iawn,Adf,['A13.3'],iawnOnd,iawnOnd,unk,['Z99']
1876,iawn,iawn,Adf,['A13.3'],iawnYr,iawnYr,unk,['Z99']
1877,iawn,iawn,Adf,['A13.3'],iawnEr,iawnEr,unk,['Z99']
1878,iawn,iawn,Adf,['A13.3'],iawnAr,iawnAr,unk,['Z99']
1879,iawn,iawn,Adf,['A13.3'],iawnMi,iawnMi,unk,['Z99']
1880,iawn,iawn,Adf,['A13.3'],iawnAc,iawnAc,unk,['Z99']
1881,iawn,iawn,Adf,['A13.3'],iawnO,iawnO,unk,['Z99']
1882,iawn,iawn,Adf,['A13.3'],iawnDwi,iawnDwi,unk,['Z99']
1883,iawn,iawn,Adf,['A13.3'],iawnA,iawnA,unk,['Z99']
1884,iawn,iawn,Adf,['A13.3'],iawnDydw,iawnDydw,unk,['Z99']
1885,iawn,iawn,Adf,['A13.3'],iawnOnd,iawnOnd,unk,['Z99']
1886,iawn,iawn,Adf,['A13.3'],iawnYr,iawnYr,unk,['Z99']
1887,iawn,iawn,Adf,['A13.3'],iawnEr,iawnEr,unk,['Z99']
1888,iawn,iawn,Adf,['A13.3'],iawnAr,iawnAr,unk,['Z99']
1889,iawn,iawn,Adf,['A13.3'],iawnMi,iawnMi,unk,['Z99']
1890,siŵr,siŵr,Ans,['Z4'],cinnte,cinnte,unk,['Z99']
1891,siŵr,siŵr,Ans,['Z4'],gwnewch,gwneud | gwneud,B | B,"['A1.1.1', 'G2.2-', 'X9.2+', 'E3-', 'N5+', 'G2.1%', 'Z5']"
1892,siŵr,siŵr,Ans,['Z4'],gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']"
1893,siŵr,siŵr,Ans,['Z4'],Gwnewch,gwneud | gwneud,B | B,"['A1.1.1', 'G2.2-', 'X9.2+', 'E3-', 'N5+', 'G2.1%', 'Z5']"
1894,siŵr,siŵr,Ans,['Z4'],chi,chi,Rha,['Z8mf']
1895,siŵr,siŵr,Ans,['Z4'],siwr,siwr,Ans,['Z4']
1896,siŵr,siŵr,Ans,['Z4'],ddimOnd,ddimOnd,unk,['Z99']
1897,siŵr,siŵr,Ans,['Z4'],wneud,gwneud,B,"['A1.1.1', 'A9+', 'A2.2', 'S6+', 'A3+', 'A9-', 'X9.2+', 'X6+']"
1898,siŵr,siŵr,Ans,['Z4'],gwneud,gwneud,B,"['A1.1.1', 'A9+', 'A2.2', 'S6+', 'A3+', 'A9-', 'X9.2+', 'X6+']"
1899,siŵr,siŵr,Ans,['Z4'],hynna,hwnnw,Ans,"['A13.3', 'A6.1+']"
1900,diweddar,diweddar,Ans,['T3-'],Ródhos,Ródhos,E,['Z99']
1902,diweddar,diweddar,Ans,['T3-'],arquebuse,arquebuse,unk,['Z99']
1904,diweddar,diweddar,Ans,['T3-'],33998,33998,Gw,['Z99']
1905,diweddar,diweddar,Ans,['T3-'],diweddarch,diweddarch,unk,['Z99']
1906,diweddar,diweddar,Ans,['T3-'],miosen,miosen,unk,['Z99']
1907,diweddar,diweddar,Ans,['T3-'],pliosen,pliosen,unk,['Z99']
1908,diweddar,diweddar,Ans,['T3-'],oligosen,oligosen,unk,['Z99']
1909,diweddar,diweddar,Ans,['T3-'],late,late,unk,['Z99']
1910,tebyg,tebyg,Ans,['A6.1+'],pob,pobl,E,['S2']
1912,tebyg,tebyg,Ans,['A6.1+'],Norniau,Norniau,E,['Z99']
1913,tebyg,tebyg,Ans,['A6.1+'],tebygFelly,tebygFelly,unk,['Z99']
1914,tebyg,tebyg,Ans,['A6.1+'],tebygMae,tebygMae,unk,['Z99']
1915,tebyg,tebyg,Ans,['A6.1+'],tebyf,tebyf,unk,['Z99']
1916,tebyg,tebyg,Ans,['A6.1+'],arall,arall,Ans,['A6.1-/Z8']
1917,tebyg,tebyg,Ans,['A6.1+'],tebygDyna,tebygDyna,unk,['Z99']
1918,tebyg,tebyg,Ans,['A6.1+'],suddlon,suddlon,unk,['Z99']
1919,tebyg,tebyg,Ans,['A6.1+'],tebygid,tebygu,B,['A6.1+']
1920,unig,unig,Ans,['S5-'],nid,nid,U,['Z99']
1921,unig,unig,Ans,['S5-'],mai,mai,Cys,['Z5']
1922,unig,unig,Ans,['S5-'],ond,ond,Cys,['Z5']
1923,unig,unig,Ans,['S5-'],Nid,nid,U,['Z99']
1924,unig,unig,Ans,['S5-'],oedd,bod,B,"['A3+', 'Z5']"
1925,unig,unig,Ans,['S5-'],nad,na | naddu,Rha | B,"['A1.1.1', 'F1']"
1926,unig,unig,Ans,['S5-'],Nghymru,Cymru,E,"['Z2', 'Z1mf']"
1927,unig,unig,Ans,['S5-'],eithriedig,eithriedig,Ans,['Z99']
1928,unig,unig,Ans,['S5-'],felly,felly,Adf,"['Z5', 'A13.3']"
1929,unig,unig,Ans,['S5-'],runig,runig,unk,['Z99']
1930,amlwg,amlwg,Ans,['A11.2+'],dod,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']"
1931,amlwg,amlwg,Ans,['A11.2+'],Daeth,dod,B,"['M1', 'N3.1', 'A2.2', 'A3+', 'X2.1', 'A9+', 'S4', 'N4', 'S3.2']"
1932,amlwg,amlwg,Ans,['A11.2+'],anamlwg,anamlwg,unk,['Z99']
1933,amlwg,amlwg,Ans,['A11.2+'],fod,bod,B,"['A3+', 'Z5']"
1934,amlwg,amlwg,Ans,['A11.2+'],iawn,iawn,Adf,['A13.3']
1935,amlwg,amlwg,Ans,['A11.2+'],gwenieithus,gwenieithus,unk,['Z99']
1936,amlwg,amlwg,Ans,['A11.2+'],hunanamlwg,hunanamlwg,unk,['Z99']
1937,amlwg,amlwg,Ans,['A11.2+'],hynnySerch,hynnySerch,unk,['Z99']
1938,amlwg,amlwg,Ans,['A11.2+'],bwysig,pwysig,Ans,['A11.1+']
1939,amlwg,amlwg,Ans,['A11.2+'],ngwleidyddiaeth,gwleidyddiaeth,E,['G1.2c']
1940,hir,hir,Ans,['X7+'],Rhupunt,Rhupunt,E,['Z99']
1941,hir,hir,Ans,['X7+'],Ruuawn,Ruuawn,E,['Z99']
1942,hir,hir,Ans,['X7+'],Panonnia,Panonnia,E,['Z99']
1943,hir,hir,Ans,['X7+'],byr,byr,Ans,['O3']
1944,hir,hir,Ans,['X7+'],Délugrie,Délugrie,E,['Z99']
1945,hir,hir,Ans,['X7+'],gyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']"
1946,hir,hir,Ans,['X7+'],Gwawdodyn,Gwawdodyn,E,['Z99']
1947,hir,hir,Ans,['X7+'],Parcarmenhir,Parcarmenhir,E,['Z99']
1948,hir,hir,Ans,['X7+'],tymor,tymor,E,['F1']
1949,hir,hir,Ans,['X7+'],Aztecs,Aztecs,E,['Z99']
1950,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",coctêl,coctêl,unk,['Z99']
1951,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",nogut,nogut,unk,['Z99']
1952,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",zombîs,zombîs,unk,['Z99']
1953,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",fano,fano,unk,['Z99']
1954,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",Rhyddhâ,Rhyddhâ,E,['Z99']
1955,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",diddrwg,diddrwg,unk,['Z99']
1956,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",Onkels,Onkels,E,['Z99']
1957,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",cyfrwysddrwg,cyfrwysddrwg,unk,['Z99']
1959,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",cynddrwg,cynddrwg,unk,['Z99']
1960,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",coctêl,coctêl,unk,['Z99']
1961,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",nogut,nogut,unk,['Z99']
1962,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",zombîs,zombîs,unk,['Z99']
1963,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",fano,fano,unk,['Z99']
1964,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",Rhyddhâ,Rhyddhâ,E,['Z99']
1965,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",diddrwg,diddrwg,unk,['Z99']
1966,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",Onkels,Onkels,E,['Z99']
1967,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",cyfrwysddrwg,cyfrwysddrwg,unk,['Z99']
1969,drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']",cynddrwg,cynddrwg,unk,['Z99']
1970,parod,parod,Ans,['A1.1.1'],falparod,falparod,unk,['Z99']
1971,parod,parod,Ans,['A1.1.1'],parody,parody,unk,['Z99']
1972,parod,parod,Ans,['A1.1.1'],parodïwr,parodïwr,unk,['Z99']
1973,parod,parod,Ans,['A1.1.1'],gwneudparod,gwneudparod,unk,['Z99']
1974,parod,parod,Ans,['A1.1.1'],parodïau,parodïau,unk,['Z99']
1975,parod,parod,Ans,['A1.1.1'],parodia,parodia,unk,['Z99']
1976,parod,parod,Ans,['A1.1.1'],parodrwydd,parodrwydd,E,"['X7+', 'X5.2+', 'S8+']"
1977,parod,parod,Ans,['A1.1.1'],parodïol,parodïol,unk,['Z99']
1978,parod,parod,Ans,['A1.1.1'],parodiau,parodiau,unk,['Z99']
1979,parod,parod,Ans,['A1.1.1'],parodwin,parodwin,unk,['Z99']
1980,anodd,anodd,Ans,['A12-'],hawdd,hawdd,Ans,['A12+']
1981,anodd,anodd,Ans,['A12-'],anoddOnd,anoddOnd,unk,['Z99']
1982,anodd,anodd,Ans,['A12-'],gwneud,gwneud,B,"['A1.1.1', 'A9+', 'A2.2', 'S6+', 'A3+', 'A9-', 'X9.2+', 'X6+']"
1984,anodd,anodd,Ans,['A12-'],iawn,iawn,Adf,['A13.3']
1985,anodd,anodd,Ans,['A12-'],annodd,annodd,unk,['Z99']
1986,anodd,anodd,Ans,['A12-'],chael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
1987,anodd,anodd,Ans,['A12-'],amhosibl,amhosibl,Ans,"['A7-', 'A12-']"
1988,anodd,anodd,Ans,['A12-'],mae,bod,B,"['A3+', 'Z5']"
1989,anodd,anodd,Ans,['A12-'],dychmygu,dychmygu,B,['X2.1']
1991,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",aneglurder,aneglurder,unk,['Z99']
1992,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",eglur,eglur,Ans,"['M2', 'A7+', 'A10+', 'I1.1', 'B4', 'O4.1']"
1993,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",Eglur,eglur,Ans,"['M2', 'A7+', 'A10+', 'I1.1', 'B4', 'O4.1']"
1994,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",SnegluHalli,SnegluHalli,E,['Z99']
1995,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",eglurach,eglurach,unk,['Z99']
1996,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",Stipe,Stipe,E,['Z99']
1997,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",eglurai,egluro,B,"['Q2.2/A7+', 'A2.2']"
1998,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",clirglyw,clirglyw,unk,['Z99']
1999,aneglur,aneglur,Ans,"['A7-', 'A10-', 'O4.3', 'O4.1']",BRIAMAIL,BRIAMAIL,E,['Z99']
2000,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwethafFe,diwethafFe,unk,['Z99']
2001,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwethafY,diwethafY,unk,['Z99']
2002,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwethafOnd,diwethafOnd,unk,['Z99']
2004,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwethafYn,diwethafYn,unk,['Z99']
2006,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwethafOs,diwethafOs,unk,['Z99']
2007,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwetha,diwetha,Ans,"['T2++', 'T1.3']"
2008,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",diwethafMae,diwethafMae,unk,['Z99']
2009,diwethaf,diwethaf,Ans,"['T2++', 'T1.3']",ddiwetha,diwetha,Ans,"['T2++', 'T1.3']"
2012,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],lleied,bach,Ans,['N3.2-']
2013,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],phosibl,posibl,Ans,['A7+']
2014,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],ogymaint,ogymaint,unk,['Z99']
2015,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],phosib,posib,Ans,['A7+']
2017,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],cryngymaint,cryngymaint,unk,['Z99']
2018,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],llawer,llawer,unk,['N5+']
2019,cymaint,cymaint | cymaint,Ans | Ans,['Z99'],cynlleied,cynlleied,unk,['Z99']
2020,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredino,cyffredino,unk,['Z99']
2021,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",etholiad,etholiad,E,['G1.2/X7+']
2022,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",Etholiad,etholiad,E,['G1.2/X7+']
2023,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",LLByw,LLByw,E,['Z99']
2024,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredinolpob,cyffredinolpob,unk,['Z99']
2025,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",rheolwrcyffredinol,rheolwrcyffredinol,unk,['Z99']
2026,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredinnol,cyffredinnol,unk,['Z99']
2027,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredin,cyffredin,Ans,['M7']
2028,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredinoliaeth,cyffredinoliaeth,unk,['Z99']
2029,cyffredinol,cyffredinol,Ans,"['G3/S7.1+/S2mf', 'B3/H1']",cyffredinoliad,cyffredinoliad,E,['A4.2-']
2030,gwych,gwych,Ans,['A5.1++'],gwachul,gwachul,unk,['Z99']
2031,gwych,gwych,Ans,['A5.1++'],goegwych,goegwych,unk,['Z99']
2032,gwych,gwych,Ans,['A5.1++'],Bojagwych,Bojagwych,E,['Z99']
2033,gwych,gwych,Ans,['A5.1++'],coegwych,coegwych,unk,['Z99']
2034,gwych,gwych,Ans,['A5.1++'],clwych,clwych,unk,['Z99']
2035,gwych,gwych,Ans,['A5.1++'],gwychaf,gwychaf,unk,['Z99']
2036,gwych,gwych,Ans,['A5.1++'],gwychder,gwychder,unk,['Z99']
2037,gwych,gwych,Ans,['A5.1++'],cyffrous,cyffrous,Ans,['X5.2+']
2038,gwych,gwych,Ans,['A5.1++'],trwych,trwych,unk,['Z99']
2039,gwych,gwych,Ans,['A5.1++'],godidog,godidog,Ans,['A5.1+++']
2040,olaf,olaf,Ans,"['T2++', 'T1.3']",cyntaf,un,Rhi,"['N4', 'P1@']"
2041,olaf,olaf,Ans,"['T2++', 'T1.3']",gyntaf,un,Rhi,['Z8']
2042,olaf,olaf,Ans,"['T2++', 'T1.3']",negawd,degawd,E,['T1.3']
2043,olaf,olaf,Ans,"['T2++', 'T1.3']",Tremion,tremio | tremio,B | B,"['X3', 'X2.5+']"
2044,olaf,olaf,Ans,"['T2++', 'T1.3']",cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']"
2045,olaf,olaf,Ans,"['T2++', 'T1.3']",AwstMedi,AwstMedi,E,['Z99']
2046,olaf,olaf,Ans,"['T2++', 'T1.3']",cyn,cyn,Ar,['Z5']
2047,olaf,olaf,Ans,"['T2++', 'T1.3']",penllawn,penllawn,unk,['Z99']
2048,olaf,olaf,Ans,"['T2++', 'T1.3']",Dyma,dyma,Adf,['Z99']
2049,olaf,olaf,Ans,"['T2++', 'T1.3']",AwstGŵyl,AwstGŵyl,E,['Z99']
2051,cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",cymdeithasoli,cymdeithasoli,unk,['Z99']
2052,cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",cymdeithaso,cymdeithasu,B,"['A6.1+/X2.1', 'S3.1']"
2053,cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",geogymdeithasol,geogymdeithasol,unk,['Z99']
2054,cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",cymdeithasolY,cymdeithasolY,unk,['Z99']
2055,cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",cymdeithasolwleidyddol,cymdeithasolwleidyddol,unk,['Z99']
2056,cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",cymdeithasolgerddorol,cymdeithasolgerddorol,unk,['Z99']
2057,cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",cymdeithasoleconomaidd,cymdeithasoleconomaidd,unk,['Z99']
2059,cymdeithasol,cymdeithasol,Ans,"['S1.1.1', 'I1.1/G1.1']",seicogymdeithasol,seicogymdeithasol,unk,['Z99']
2060,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",Alutiiq,Alutiiq,E,['Z99']
2061,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",pellder,pellder,unk,['Z99']
2062,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",pellebyr,pellebyr,unk,['Z99']
2063,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",gyrhaeddol,gyrhaeddol,unk,['Z99']
2064,pell,pell,Ans,"['A13.3', 'N3.3+', 'X9.2+']",ddepell,ddepell,unk,['Z99']
